bld_key,sido_cd,sigungu_cd,admin_dong_cd,address,lat,lng,house_type_cd,floor_count,unit_count,use_apr_day,install_day,install_year,detector_model,grid_id,region_type_cd,lambda_i,rr_i,score,risk_level_cd,order_key,is_explore,is_estimated,basis,rx_code_cd,score_version,computed_at
1022132509,11,11620,1162069500,서울특별시 관악구 관천로20길 11 (신림동),37.488122,126.923393,multi-family,2,5,19940609,,,,다사49a43a,URBAN,0.000344,2.3243,54.56,warn,34284,False,False,미보급 · 동선 34284,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032145401,26,26230,2623071000,부산광역시 부산진구 엄광로 212 (가야동),35.149764,129.036414,detached,3,1,19960329,,,,마라39b84b,URBAN,0.000306,2.255447,54.56,warn,34285,False,False,미보급 · 동선 34285,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10221100266548,11,11620,1162064500,서울특별시 관악구 남부순환로194길 71 (신림동),37.481663,126.934156,detached,4,1,20190213,,,,다사49b42b,URBAN,0.000484,1.540423,54.56,warn,34286,False,False,미보급 · 동선 34286,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032127647,26,26230,2623051000,부산광역시 부산진구 경마장로11번길 50-7 (범전동),35.169735,129.065137,detached,1,1,19680410,,,,마라42b87a,URBAN,0.000193,3.594725,54.55,warn,34287,False,False,미보급 · 동선 34287,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032135378,26,26230,2623064000,부산광역시 부산진구 백양대로8번길 9 (부암동),35.162906,129.048273,detached,1,1,19700530,,,,마라41a86a,URBAN,0.000195,3.469031,54.55,warn,34288,False,False,미보급 · 동선 34288,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032132858,26,26230,2623055000,부산광역시 부산진구 새싹로 270-1 (초읍동),35.180144,129.047812,multi-family,2,2,19800702,,,,마라40b88a,URBAN,0.000214,2.931986,54.55,warn,34289,False,False,미보급 · 동선 34289,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032131548,26,26230,2623055000,부산광역시 부산진구 초읍천로61번길 69 (초읍동),35.177194,129.045104,detached,2,1,19850502,,,,마라40b87b,URBAN,0.000339,2.705107,54.55,warn,34290,False,False,미보급 · 동선 34290,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022130684,11,11620,1162061500,서울특별시 관악구 은천로 130-8 (봉천동),37.486301,126.949515,multi-family,2,5,19921022,,,,다사51a43a,URBAN,0.000311,2.38827,54.55,warn,34291,False,False,미보급 · 동선 34291,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032111632,26,26230,2623061000,부산광역시 부산진구 진남로376번길 29 (전포동),35.158928,129.071701,detached,2,1,19931105,,,,마라43a85b,URBAN,0.000293,2.347322,54.55,warn,34292,False,False,미보급 · 동선 34292,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022123838,11,11620,1162056500,서울특별시 관악구 은천로39길 17-16 (봉천동),37.486803,126.954827,multi-family,3,6,19931216,,,,다사51b43a,URBAN,0.000317,2.342935,54.55,warn,34293,False,False,미보급 · 동선 34293,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022134570,11,11620,1162061500,서울특별시 관악구 은천로24길 9 (봉천동),37.486228,126.948563,detached,4,1,19940622,,,,다사51a43a,URBAN,0.00032,2.322922,54.55,warn,34294,False,False,미보급 · 동선 34294,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10221100199402,11,11620,1162076500,서울특별시 관악구 난곡로38길 8 (신림동),37.474543,126.917495,multi-family,6,5,20100702,,,,다사48a41b,URBAN,0.000391,1.77838,54.55,warn,34295,False,False,미보급 · 동선 34295,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10221100220160,11,11620,1162057500,서울특별시 관악구 남부순환로239길 29 (봉천동),37.479369,126.961861,detached,3,1,20131127,,,,다사52a42a,URBAN,0.000474,1.680242,54.55,warn,34296,False,False,미보급 · 동선 34296,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10221100251885,11,11620,1162052500,서울특별시 관악구 봉천로23다길 49-6 (봉천동),37.487517,126.938593,multi-family,4,5,20170804,,,,다사50a43a,URBAN,0.000454,1.580149,54.55,warn,34297,False,False,미보급 · 동선 34297,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10431100261604,26,26710,2671025000,부산광역시 기장군 차성로253번길 32 (기장읍 대라리),35.240252,129.211582,multi-family,4,1,20180430,,,,마라55b95a,URBAN,0.000481,1.560871,54.55,warn,34298,False,False,미보급 · 동선 34298,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
104312964,26,26710,2671025000,부산광역시 기장군 대청로21번길 55 (기장읍 대라리),35.240376,129.212468,detached,1,1,,,,,마라55b95a,URBAN,0.000552,1.36,54.55,warn,34299,False,False,미보급 · 동선 34299,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
104312963,26,26710,2671025000,부산광역시 기장군 대청로21번길 55 (기장읍 대라리),35.240376,129.212468,detached,1,1,,,,,마라55b95a,URBAN,0.000552,1.36,54.55,warn,34300,True,False,미보급 · 동선 34300,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032120304,26,26230,2623052000,부산광역시 부산진구 가야대로746번길 14 (부전동),35.156881,129.05329,detached,1,1,19620310,,,,마라41a85b,URBAN,0.000197,3.978499,54.54,warn,34301,False,False,미보급 · 동선 34301,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032126164,26,26230,2623078000,부산광역시 부산진구 신암로25번길 20 (범천동),35.144708,129.05509,detached,1,1,19660620,,,,마라41b84a,URBAN,0.000172,3.704631,54.54,warn,34302,False,False,미보급 · 동선 34302,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032138727,26,26230,2623068000,부산광역시 부산진구 신천대로197번길 51-4 (당감동),35.159002,129.047283,detached,2,1,19670730,,,,마라40b85b,URBAN,0.00019,3.636797,54.54,warn,34303,False,False,미보급 · 동선 34303,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032137143,26,26230,2623066000,부산광역시 부산진구 백양순환로115번길 8 (부암동),35.170311,129.0399,detached,1,1,19731117,,,,마라40a87a,URBAN,0.00028,3.274159,54.54,warn,34304,False,False,미보급 · 동선 34304,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
103217775,26,26230,2623056000,부산광역시 부산진구 중앙대로910번길 25 (양정동),35.170885,129.071465,detached,2,1,19770624,,,,마라43a87a,URBAN,0.000242,3.083473,54.54,warn,34305,False,False,미보급 · 동선 34305,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032123107,26,26230,2623077000,부산광역시 부산진구 범일로131번길 79 (범천동),35.144785,129.058542,detached,3,1,19821119,,,,마라41b84a,URBAN,0.000226,2.81787,54.54,warn,34306,False,False,미보급 · 동선 34306,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032126415,26,26230,2623078000,부산광역시 부산진구 만리산로5번길 28 (범천동),35.142743,129.053665,detached,1,1,19850629,,,,마라41b84a,URBAN,0.000236,2.697957,54.54,warn,34307,False,False,미보급 · 동선 34307,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022118200,11,11620,1162071500,서울특별시 관악구 난향5길 36 (신림동),37.461899,126.915859,detached,2,1,19861020,,,,다사48a40a,URBAN,0.000322,2.639748,54.54,warn,34308,False,False,미보급 · 동선 34308,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022127577,11,11620,1162064500,서울특별시 관악구 남부순환로200다길 16 (신림동),37.482869,126.936245,detached,2,1,19901023,,,,다사50a42b,URBAN,0.000298,2.469165,54.54,warn,34309,False,False,미보급 · 동선 34309,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10221100209244,11,11620,1162073500,서울특별시 관악구 대학7길 41 (신림동),37.468619,126.939927,multi-family,3,11,20120305,,,,다사50a41a,URBAN,0.000504,1.729404,54.54,warn,34310,False,False,미보급 · 동선 34310,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10221100210840,11,11620,1162068500,서울특별시 관악구 관천로17길 12-6 (신림동),37.487513,126.921645,multi-family,4,3,20120531,,,,다사48b43a,URBAN,0.000419,1.722552,54.54,warn,34311,False,False,미보급 · 동선 34311,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1000000000000005592976,11,11620,1162052500,서울특별시 관악구 봉천로23길 46 (봉천동),37.488311,126.936234,detached,4,1,20250422,,,,다사50a43a,URBAN,0.000516,1.389482,54.54,warn,34312,False,False,미보급 · 동선 34312,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032128221,26,26230,2623051000,부산광역시 부산진구 범전동 274번지 274,35.165699,129.058699,detached,1,1,19360401,,,,마라41b86b,URBAN,0.000111,6.130102,54.53,warn,34313,False,True,미보급 · 동선 34313,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032128219,26,26230,2623051000,부산광역시 부산진구 범전동 274번지 274,35.165699,129.058699,detached,1,1,19360401,,,,마라41b86b,URBAN,0.000111,6.130102,54.53,warn,34314,False,True,미보급 · 동선 34314,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032128223,26,26230,2623051000,부산광역시 부산진구 범전동 274번지 274,35.165699,129.058699,detached,1,1,19360401,,,,마라41b86b,URBAN,0.000111,6.130102,54.53,warn,34315,False,True,미보급 · 동선 34315,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032138103,26,26230,2623064000,부산광역시 부산진구 가야대로747번나길 20-4 (부암동),35.159255,129.052276,detached,1,1,19740827,,,,마라41a85b,URBAN,0.000243,3.23215,54.53,warn,34316,False,False,미보급 · 동선 34316,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032113871,26,26230,2623060000,부산광역시 부산진구 전포대로176번길 15 (전포동),35.152318,129.066412,detached,3,1,19760729,,,,마라42b85a,URBAN,0.000278,3.130256,54.53,warn,34317,False,False,미보급 · 동선 34317,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022116778,11,11620,1162071500,서울특별시 관악구 난곡로9길 34-5 (신림동),37.463598,126.917573,detached,1,1,19780705,,,,다사48a40b,URBAN,0.00028,3.03102,54.53,warn,34318,False,False,미보급 · 동선 34318,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032136659,26,26230,2623066000,부산광역시 부산진구 동평로127번길 88-6 (부암동),35.169484,129.041527,detached,2,1,19870626,,,,마라40a87a,URBAN,0.000351,2.609925,54.53,warn,34319,True,False,미보급 · 동선 34319,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022122737,11,11620,1162065500,서울특별시 관악구 남부순환로170길 65-26 (신림동),37.48067,126.922765,multi-unit,2,6,19901221,,,,다사48b42b,URBAN,0.000546,1.321797,54.53,warn,34320,False,False,미보급 · 동선 34320,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022126941,11,11620,1162062500,서울특별시 관악구 인헌16가길 23 (봉천동),37.469367,126.968153,multi-unit,4,9,20021212,,,,다사52b41a,URBAN,0.000704,1.08264,54.53,warn,34321,False,False,미보급 · 동선 34321,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10221100208040,11,11620,1162076500,서울특별시 관악구 문성로16가길 18 (신림동),37.475967,126.913638,multi-family,4,5,20111223,,,,다사48a42a,URBAN,0.000416,1.735174,54.53,warn,34322,False,False,미보급 · 동선 34322,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032114836,26,26230,2623060000,부산광역시 부산진구 전포동 504번지 504,35.149861,129.0698,detached,1,1,19650430,,,,마라42b84b,URBAN,0.000169,3.775626,54.52,warn,34323,True,True,미보급 · 동선 34323,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032124367,26,26230,2623078000,부산광역시 부산진구 신암로185번길 27 (범천동),35.155247,129.046116,detached,2,1,19821012,,,,마라40b85b,URBAN,0.000245,2.82276,54.52,warn,34324,False,False,미보급 · 동선 34324,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022122255,11,11620,1162071500,서울특별시 관악구 난향7길 28-1 (신림동),37.461404,126.915256,detached,2,1,19831015,,,,다사48a40a,URBAN,0.000306,2.775756,54.52,warn,34325,True,False,미보급 · 동선 34325,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
102215967,11,11620,1162077500,서울특별시 관악구 난곡로16길 33 (신림동),37.466691,126.922061,detached,2,1,19831104,,,,다사48b40b,URBAN,0.000306,2.773224,54.52,warn,34326,False,False,미보급 · 동선 34326,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032142991,26,26230,2623071000,부산광역시 부산진구 가야대로673번길 8-1 (가야동),35.156827,129.045221,detached,1,1,19850629,,,,마라40b85b,URBAN,0.000257,2.697957,54.52,warn,34327,False,False,미보급 · 동선 34327,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
102215066,11,11620,1162059500,서울특별시 관악구 남부순환로206길 42-3 (봉천동),37.480384,126.941791,detached,2,1,19901206,,,,다사50b42a,URBAN,0.000298,2.464212,54.52,warn,34328,False,False,미보급 · 동선 34328,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022117481,11,11620,1162060500,서울특별시 관악구 봉천로35길 12 (봉천동),37.483628,126.945266,multi-family,3,3,19960830,,,,다사50b42b,URBAN,0.000328,2.239653,54.52,warn,34329,False,False,미보급 · 동선 34329,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
104313251,26,26710,2671025000,부산광역시 기장군 차성남로27번길 11-1 (기장읍 대라리),35.242589,129.21094,multi-family,2,4,19961230,,,,마라55b95a,URBAN,0.000337,2.22722,54.52,warn,34330,False,False,미보급 · 동선 34330,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022113352,11,11620,1162056500,서울특별시 관악구 은천로33길 32 (봉천동),37.488757,126.953047,multi-family,4,3,20011208,,,,다사51b43a,URBAN,0.000361,2.051223,54.52,warn,34331,False,False,미보급 · 동선 34331,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022127044,11,11620,1162072500,서울특별시 관악구 남부순환로141길 41 (신림동),37.482935,126.909018,multi-unit,4,5,20030708,,,,다사47b42b,URBAN,0.000653,1.072413,54.52,warn,34332,False,False,미보급 · 동선 34332,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032120436,26,26230,2623052000,부산광역시 부산진구 부전동 516번지 516,35.155778,129.057155,detached,1,1,19421210,,,,마라41b85b,URBAN,0.000143,5.483204,54.51,warn,34333,False,True,미보급 · 동선 34333,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
103217746,26,26230,2623056000,부산광역시 부산진구 양지로11번길 44 (양정동),35.170898,129.0712,detached,2,1,19781025,,,,마라43a87a,URBAN,0.000247,3.015569,54.51,warn,34334,False,False,미보급 · 동선 34334,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032136791,26,26230,2623066000,부산광역시 부산진구 백양순환로 129 (부암동),35.169236,129.040771,detached,3,1,19850216,,,,마라40a87a,URBAN,0.000337,2.714381,54.51,warn,34335,False,False,미보급 · 동선 34335,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032143170,26,26230,2623071000,부산광역시 부산진구 엄광로 315 (가야동),35.154535,129.043959,detached,1,1,19850629,,,,마라40b85a,URBAN,0.000257,2.697957,54.51,warn,34336,False,False,미보급 · 동선 34336,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032110166,26,26230,2623061000,부산광역시 부산진구 동성로112번나길 22-5 (전포동),35.163816,129.068623,detached,1,1,19850629,,,,마라42b86b,URBAN,0.000246,2.697957,54.51,warn,34337,False,False,미보급 · 동선 34337,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032134443,26,26230,2623055000,부산광역시 부산진구 초읍동 118-53번지 118-53,35.1772,129.045085,detached,1,1,19850629,,,,마라40b87b,URBAN,0.000339,2.697957,54.51,warn,34338,False,True,미보급 · 동선 34338,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032133310,26,26230,2623055000,부산광역시 부산진구 성지로122번길 58-5 (초읍동),35.182461,129.053246,detached,2,1,19880420,,,,마라41a88b,URBAN,0.000302,2.574558,54.51,warn,34339,False,False,미보급 · 동선 34339,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022120544,11,11620,1162059500,서울특별시 관악구 장군봉5길 49 (봉천동),37.479963,126.941349,multi-family,3,8,19940323,,,,다사50b42a,URBAN,0.000315,2.332588,54.51,warn,34340,False,False,미보급 · 동선 34340,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022132741,11,11620,1162062500,서울특별시 관악구 인헌23길 34 (봉천동),37.47004,126.970355,multi-unit,4,5,19941024,,,,다사53a41a,URBAN,0.00057,1.239827,54.51,warn,34341,False,False,미보급 · 동선 34341,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032145124,26,26230,2623071000,부산광역시 부산진구 엄광로282번길 12 (가야동),35.154351,129.040295,multi-family,3,6,19950629,,,,마라40a85a,URBAN,0.000303,2.283824,54.51,warn,34342,False,False,미보급 · 동선 34342,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032143488,26,26230,2623071000,부산광역시 부산진구 엄광로 299 (가야동),35.155293,129.042358,multi-family,3,5,19960705,,,,마라40a85b,URBAN,0.000308,2.245384,54.51,warn,34343,False,False,미보급 · 동선 34343,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022110153,11,11620,1162056500,서울특별시 관악구 은천로35나길 22 (봉천동),37.487111,126.952802,multi-family,2,5,19961128,,,,다사51b43a,URBAN,0.000332,2.230474,54.51,warn,34344,False,False,미보급 · 동선 34344,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032143467,26,26230,2623071000,부산광역시 부산진구 엄광로 295 (가야동),35.155224,129.042038,multi-family,3,3,19970626,,,,마라40a85b,URBAN,0.000313,2.209203,54.51,warn,34345,False,False,미보급 · 동선 34345,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10221100213673,11,11620,1162060500,서울특별시 관악구 은천로 77 (봉천동),37.486759,126.943846,multi-family,6,3,20121030,,,,다사50b43a,URBAN,0.000418,1.710646,54.51,warn,34346,False,False,미보급 · 동선 34346,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022110202,11,11620,1162061500,서울특별시 관악구 은천로38길 5-4 (봉천동),37.485472,126.955173,detached,2,1,19740516,,,,다사51b43a,URBAN,0.000228,3.247377,54.5,warn,34347,False,False,미보급 · 동선 34347,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032122950,26,26230,2623077000,부산광역시 부산진구 신천대로65번길 64 (범천동),35.147423,129.057944,detached,1,1,19850629,,,,마라41b84b,URBAN,0.000236,2.697957,54.5,warn,34348,True,False,미보급 · 동선 34348,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032127692,26,26230,2623051000,부산광역시 부산진구 범양로50번길 42-5 (범전동),35.170543,129.063212,detached,1,1,19850629,,,,마라42a87a,URBAN,0.000256,2.697957,54.5,warn,34349,False,False,미보급 · 동선 34349,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032135514,26,26230,2623064000,부산광역시 부산진구 신천대로273번길 34 (부암동),35.165838,129.048531,detached,2,1,19880923,,,,마라41a86b,URBAN,0.000265,2.556296,54.5,warn,34350,False,False,미보급 · 동선 34350,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032144378,26,26230,2623071000,부산광역시 부산진구 대학로36번길 20-13 (가야동),35.152775,129.035497,multi-family,2,3,19931224,,,,마라39b85a,URBAN,0.000335,2.34208,54.5,warn,34351,False,False,미보급 · 동선 34351,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032111638,26,26230,2623061000,부산광역시 부산진구 진남로376번길 17 (전포동),35.158657,129.071711,multi-family,2,2,19940506,,,,마라43a85b,URBAN,0.000295,2.327909,54.5,warn,34352,False,False,미보급 · 동선 34352,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022133020,11,11620,1162057500,서울특별시 관악구 행운1길 24 (봉천동),37.480147,126.957872,detached,4,1,19940722,,,,다사52a42a,URBAN,0.000343,2.319744,54.5,warn,34353,False,False,미보급 · 동선 34353,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022128470,11,11620,1162057500,서울특별시 관악구 행운7길 24-4 (봉천동),37.482574,126.959819,multi-family,3,7,19961012,,,,다사52a42b,URBAN,0.000356,2.235263,54.5,warn,34354,False,False,미보급 · 동선 34354,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032145175,26,26230,2623071000,부산광역시 부산진구 엄광로312번길 70 (가야동),35.154635,129.040275,detached,2,1,19980207,,,,마라40a85a,URBAN,0.000316,2.186538,54.5,warn,34355,False,False,미보급 · 동선 34355,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
102219730,11,11620,1162062500,서울특별시 관악구 인헌23길 19 (봉천동),37.469951,126.969582,multi-unit,4,9,20030818,,,,다사53a41a,URBAN,0.00066,1.070409,54.5,warn,34356,False,False,미보급 · 동선 34356,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10431100171604,26,26710,2671025000,부산광역시 기장군 읍내로104번길 3 (기장읍 동부리),35.244641,129.215759,detached,1,1,,,,,마라56a95b,URBAN,0.00048,1.36,54.5,warn,34357,False,False,미보급 · 동선 34357,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032132880,26,26230,2623055000,부산광역시 부산진구 성지로153번길 25-1 (초읍동),35.180778,129.048311,detached,2,1,19750721,,,,마라40b88a,URBAN,0.000196,3.184135,54.49,warn,34358,False,False,미보급 · 동선 34358,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022122278,11,11620,1162071500,서울특별시 관악구 난향7길 34-1 (신림동),37.461091,126.915209,detached,2,1,19811024,,,,다사48a40a,URBAN,0.000296,2.868596,54.49,warn,34359,False,False,미보급 · 동선 34359,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
102216450,11,11620,1162060500,서울특별시 관악구 국회단지8길 2 (봉천동),37.488255,126.941194,multi-unit,2,6,19861121,,,,다사50b43a,URBAN,0.000506,1.414856,54.49,warn,34360,False,False,미보급 · 동선 34360,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022118904,11,11620,1162060500,서울특별시 관악구 봉천로 328-6 (봉천동),37.485209,126.93661,multi-family,3,9,19910725,,,,다사50a43a,URBAN,0.000293,2.438374,54.49,warn,34361,False,False,미보급 · 동선 34361,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022116122,11,11620,1162061500,서울특별시 관악구 양녕로2가길 38-5 (봉천동),37.485216,126.947735,multi-family,2,4,19931016,,,,다사51a43a,URBAN,0.000315,2.349466,54.49,warn,34362,False,False,미보급 · 동선 34362,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022126337,11,11620,1162059500,서울특별시 관악구 장군봉5길 1 (봉천동),37.481349,126.939736,detached,3,1,19940125,,,,다사50a42b,URBAN,0.000314,2.338662,54.49,warn,34363,False,False,미보급 · 동선 34363,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032136583,26,26230,2623066000,부산광역시 부산진구 동평로127번길 51 (부암동),35.168529,129.042606,multi-family,3,2,19950602,,,,마라40a87a,URBAN,0.0004,2.286639,54.49,warn,34364,False,False,미보급 · 동선 34364,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022133543,11,11620,1162062500,서울특별시 관악구 인헌23길 12 (봉천동),37.469539,126.969184,multi-unit,5,8,20021121,,,,다사53a41a,URBAN,0.000652,1.083678,54.49,warn,34365,False,False,미보급 · 동선 34365,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032110351,26,26230,2623061000,부산광역시 부산진구 전포대로276번길 63 (전포동),35.161611,129.068999,multi-family,3,4,20050912,,,,마라42b86a,URBAN,0.000344,1.926566,54.49,warn,34366,False,False,미보급 · 동선 34366,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10221100200106,11,11620,1162057500,서울특별시 관악구 남부순환로247다길 32 (봉천동),37.478128,126.965668,detached,3,1,20100826,,,,다사52b42a,URBAN,0.000448,1.773922,54.49,warn,34367,False,False,미보급 · 동선 34367,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
11981100189383,52,52750,5275035500,전북특별자치도 임실군 오수2길 31-34 (오수면 오수리),35.539197,127.330396,detached,1,1,20131121,,,,다마84b27a,BUFFER,0.000388,1.680702,54.49,warn,34368,False,False,미보급 · 동선 34368,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
10221100264508,11,11620,1162064500,서울특별시 관악구 남부순환로190가길 43 (신림동),37.481811,126.933979,detached,4,1,20181126,,,,다사49b42b,URBAN,0.000481,1.545986,54.49,warn,34369,False,False,미보급 · 동선 34369,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032135380,26,26230,2623064000,부산광역시 부산진구 백양대로 12-8 (부암동),35.162815,129.048203,detached,1,1,19690724,,,,마라41a86a,URBAN,0.000192,3.518451,54.48,warn,34370,False,False,미보급 · 동선 34370,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032136973,26,26230,2623066000,부산광역시 부산진구 당감로106번다길 1 (부암동),35.171106,129.039707,detached,1,1,19691127,,,,마라40a87a,URBAN,0.000261,3.49828,54.48,warn,34371,False,False,미보급 · 동선 34371,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032134538,26,26230,2623064000,부산광역시 부산진구 동평로214번길 17-8 (부암동),35.168319,129.051976,detached,1,1,19720911,,,,마라41a86b,URBAN,0.000203,3.339341,54.48,warn,34372,False,False,미보급 · 동선 34372,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032135967,26,26230,2623064000,부산광역시 부산진구 동평로183번길 15-6 (부암동),35.167662,129.048445,detached,2,1,19781005,,,,마라41a86b,URBAN,0.000224,3.018323,54.48,warn,34373,False,False,미보급 · 동선 34373,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
102213205,11,11620,1162059500,서울특별시 관악구 남부순환로 1758-5 (봉천동),37.481692,126.945296,detached,1,1,19850629,,,,다사50b42b,URBAN,0.000272,2.697957,54.48,warn,34374,False,False,미보급 · 동선 34374,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022120715,11,11620,1162069500,서울특별시 관악구 관천로24길 18 (신림동),37.488814,126.923011,multi-family,3,5,19911211,,,,다사48b43a,URBAN,0.000297,2.422957,54.48,warn,34375,False,False,미보급 · 동선 34375,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032146818,26,26230,2623072000,부산광역시 부산진구 복지로47번길 62 (가야동),35.149187,129.023963,multi-family,3,4,19950811,,,,마라38b84b,URBAN,0.000288,2.279347,54.48,warn,34376,False,False,미보급 · 동선 34376,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1022111706,11,11620,1162076500,서울특별시 관악구 난우10길 19-8 (신림동),37.476556,126.919019,multi-family,2,3,19970224,,,,다사48b42a,URBAN,0.000324,2.221536,54.48,warn,34377,False,False,미보급 · 동선 34377,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
1032145429,26,26230,2623071000,부산광역시 부산진구 엄광로208번가길 3 (가야동),35.149105,129.036922,detached,2,1,19980103,,,,마라39b84b,URBAN,0.000314,2.190032,54.48,warn,34378,False,False,미보급 · 동선 34378,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
102217712,11,11620,1162066500,서울특별시 관악구 신림로36길 30-13 (신림동),37.475354,126.939123,detached,3,1,20011204,,,,다사50a41b,URBAN,0.000424,2.051597,54.48,warn,34379,False,False,미보급 · 동선 34379,RX-IOT,v0-20260805,2026-08-11T03:02:24+09:00
